,year,month,emd_nm,resd_age,work_age_0-10,work_age_-20,visit_age
339,2018,8,표선면,6076680.6395,86198.64289999999,608901.7923000001,5109986.9073
340,2018,8,한경면,3904534.4429,32489.498399999997,308066.0678,2644044.0480000004
341,2018,8,한림읍,12893726.5244,189005.89089999997,1008025.5249999999,8614311.9973
342,2018,8,화북동,17241250.377400003,450208.74419999996,1050008.5871000001,6449160.710699998
343,2018,8,효돈동,2508031.8389000003,7004.9084,121694.1446,1123101.5955
344,2018,9,건입동,4370428.3791,85199.38320000001,416536.8754,4840930.8907
345,2018,9,구좌읍,7917495.8599,255087.06459999995,646726.5665000002,5847279.4931
346,2018,9,남원읍,7887763.4271,29751.289699999998,567690.5965,4897825.9499
347,2018,9,노형동,34425096.2766,1134244.1620000002,2723397.9363,15077792.913900005
348,2018,9,대륜동,8288933.650099998,231890.23429999995,592623.8972,5531030.2387999995
349,2018,9,대정읍,10793233.606999999,142157.67359999998,562663.5122000001,4607364.702
350,2018,9,대천동,3879483.5602,51539.66010000001,267285.1622,3861697.4353
351,2018,9,도두동,784320.4210000001,5670.5489,144089.3517,2362925.9283
352,2018,9,동홍동,11524118.481,379777.15539999993,666576.3943,4955722.0746
353,2018,9,봉개동,2042627.2000000002,324621.0636,290063.18609999993,3003885.4513000003
354,2018,9,삼도1동,6010165.4747,51998.4862,428057.94330000004,4497873.737
355,2018,9,삼도2동,2883917.7575000003,19796.84690000001,307194.1224,4230839.2558
356,2018,9,삼양동,13790171.199100003,82338.3799,466121.96459999995,3277374.9696999993
357,2018,9,서홍동,3177044.2429999993,68310.6108,157881.2096,2279368.4716
358,2018,9,성산읍,8261529.602,41284.5009,562242.4047000001,6401446.313200002
359,2018,9,송산동,1211369.8798,5954.6924,71243.2724,1135820.6422999997
360,2018,9,아라동,23380712.2332,1373272.1845999998,2360331.2062000004,10888441.014800001
361,2018,9,안덕면,8824213.2388,431810.2248000001,1159326.8591,6111615.071099998
362,2018,9,애월읍,20809153.9599,247671.3827,1828781.177,14879789.763000002
363,2018,9,연동,29002470.237900004,477236.01690000005,3083021.439,15059391.560500002
364,2018,9,영천동,2177805.9283,213675.56110000005,298261.9483,2286490.9391000005
365,2018,9,예래동,1992988.8723999998,12044.7938,563226.9900999999,4892135.106199999
366,2018,9,오라동,8386488.5309999995,92473.175,858688.1634000001,7606256.129400001
367,2018,9,외도동,6663674.838199999,54209.896199999996,311257.00980000006,3444741.3278
368,2018,9,용담1동,4182193.8044,81109.23509999998,259557.63299999997,2859525.1851000004
369,2018,9,용담2동,6817344.744200001,362147.3679,1434485.8249999997,8320130.036999999
370,2018,9,우도면,823356.1177999999,0.0,56830.1039,868089.1762000001
371,2018,9,이도1동,4450758.134199999,93376.3423,786908.673,5403240.771600001
372,2018,9,이도2동,34409797.325899996,1173569.6619000002,3248668.6208999995,17481135.943099998
373,2018,9,이호동,2023983.4579999999,14482.076900000004,192788.22219999996,2018128.7432999997
374,2018,9,일도1동,932078.9384999999,17876.709000000003,181426.7431,1948662.1831999999
375,2018,9,일도2동,18865958.9364,173582.4072,896332.3303,7481563.960100001
376,2018,9,정방동,1151643.0997,14422.764700000002,224487.20500000002,2554702.054900001
377,2018,9,조천읍,12235667.9865,162680.99850000002,1034579.2008000001,8500248.338800002
378,2018,9,중문동,5195833.0018,62826.047300000006,344168.10190000007,3493198.5934
379,2018,9,중앙동,1319900.7285000002,156469.0085,299113.9542,2939999.5992999994
380,2018,9,천지동,455480.9201000001,4374.3313,48956.90629999999,1359781.0103999998
381,2018,9,추자면,767575.1314000001,1285.0626000000002,47580.940599999994,932002.8896
382,2018,9,표선면,5658206.9712,105213.08130000002,509028.7296999999,4446207.3368999995
383,2018,9,한경면,3784984.4700999996,40408.847599999994,260019.18130000003,2527118.5346999997
384,2018,9,한림읍,12346319.564399999,250097.0758,833194.7797000002,6806849.709500002
385,2018,9,화북동,16410770.222599998,519283.5022,956986.5127999999,6458898.4628
386,2018,9,효돈동,2371510.5801,5953.799,108010.9808,1088601.2608999999
387,2018,10,건입동,4553423.594800001,72981.832,554502.8559,4603072.533600001
388,2018,10,구좌읍,8115920.864600001,350779.1577,709837.9156000001,5562016.3412
389,2018,10,남원읍,8126342.414799999,36703.816999999995,612198.8265000001,5269651.528
390,2018,10,노형동,35994826.972200006,1565862.6223,2994981.1973,14981319.9591
391,2018,10,대륜동,8807109.4577,267753.83660000004,644735.2549000002,6154593.9582
392,2018,10,대정읍,11255791.7547,126203.15460000001,581024.002,4474247.778700001
393,2018,10,대천동,4016727.33,110440.74799999999,294028.2819,4287206.2614
394,2018,10,도두동,793230.2943,4420.4506,152617.3372,2598193.3651
395,2018,10,동홍동,11826998.8036,499361.20329999994,717097.8952000001,4825284.4438
396,2018,10,봉개동,2144470.964,528026.0603,304423.90180000005,3236382.2623999994
397,2018,10,삼도1동,6426839.4331,61287.9191,438443.59550000005,4359012.682700001
398,2018,10,삼도2동,3170563.2608999996,47217.012800000004,493585.918,4009843.3371000006
399,2018,10,삼양동,14366000.3688,95297.64039999999,500983.59530000004,3124233.2468999997
400,2018,10,서홍동,3348823.582,86429.24740000001,185073.9991,2112142.7311
401,2018,10,성산읍,8469067.336000001,62130.0227,642037.4280999999,6474915.0995
402,2018,10,송산동,1180634.4330999998,8445.241499999998,81168.3493,1138315.2374
403,2018,10,아라동,26356029.548400003,2067947.8665000005,2759296.5002,9978976.981
404,2018,10,안덕면,9645375.4363,304650.72380000004,1185465.6838,6494322.511699999
405,2018,10,애월읍,21583749.246900003,381191.59919999994,1970757.7281,15347156.588100001
406,2018,10,연동,30403115.671600003,716473.4842000001,3407016.893599999,16035269.998999998
407,2018,10,영천동,2304911.7830999997,240757.40239999993,323483.5393,2421701.3416999998
408,2018,10,예래동,2076820.7092999998,12756.351999999999,569334.5434999999,4936936.8176
409,2018,10,오라동,8543561.232600002,73044.93860000002,889237.2438999999,7989745.047700001
410,2018,10,외도동,7120244.8467,64562.25270000001,363880.72260000004,3428817.7167
411,2018,10,용담1동,4266372.152000001,123599.0927,260591.67099999997,2824917.1733
412,2018,10,용담2동,6957230.978,584393.0698999998,1500632.3608,8439301.3143
413,2018,10,우도면,866821.5608000001,7995.8191,43305.240600000005,930546.1734999999
414,2018,10,이도1동,4660633.721999999,119803.4092,861003.8826,5482696.3347000005
415,2018,10,이도2동,36056209.0463,1594784.0454999998,3457219.7435999997,16974750.8202
416,2018,10,이호동,2098141.6335,678.4300000000001,198579.798,2187090.384
417,2018,10,일도1동,932906.4742999998,18945.602499999997,207259.09030000004,1944686.4239000003
418,2018,10,일도2동,19405691.4008,243324.01410000006,980987.9698000001,7105996.863299999
419,2018,10,정방동,1201335.1349000002,20578.369099999996,241366.01980000004,2905627.4979
420,2018,10,조천읍,12750945.5662,177126.24059999996,1192997.0825,9031389.589
421,2018,10,중문동,5377395.1944,120949.09330000001,416382.7269,3763988.0795999994
422,2018,10,중앙동,1311876.9219,175407.0624,318968.6975,3359276.4043000005
423,2018,10,천지동,479166.81590000005,8169.9048,50607.35780000001,1404443.9615
424,2018,10,추자면,836687.7457,586.1535,30562.224799999996,891419.2050999999
425,2018,10,표선면,5937238.285199999,124059.4577,525294.7367000001,4574154.2852
426,2018,10,한경면,3938435.7897999994,54475.1332,333035.38230000006,2215346.8766
427,2018,10,한림읍,12703046.597599998,364840.6927,912709.8263000001,6839601.6943
428,2018,10,화북동,17095585.3513,745280.4843,1107223.9793,6314708.808800001
429,2018,10,효돈동,2403013.8097,8322.9252,105827.1425,1073845.9558
430,2018,11,건입동,4352977.3797,75176.43040000001,494321.61170000007,4415540.286499999
431,2018,11,구좌읍,7838583.000000002,349798.75600000005,684375.8507000002,4500848.3015
432,2018,11,남원읍,8097248.7273,42808.88030000001,681164.5766,5201998.7747
433,2018,11,노형동,34589709.4534,1554462.1430000002,3088947.8944999995,14415772.0699
434,2018,11,대륜동,8521530.451499999,203652.14280000003,691492.0395000001,5529478.1378999995
435,2018,11,대정읍,10806238.193,148913.9659,596674.5079000002,4260212.881399999
436,2018,11,대천동,3832300.4361000005,106593.17919999998,315371.06729999994,3753934.5134
437,2018,11,도두동,747453.5473,10049.9906,150038.255,2422418.0342
438,2018,11,동홍동,11438128.3959,498090.35310000007,699700.4363,4871400.2327000005
439,2018,11,봉개동,2041565.3163,451795.52470000007,324942.5602,2940662.5366
440,2018,11,삼도1동,6166677.9372000005,103145.19170000002,445472.49950000003,4142097.0789
441,2018,11,삼도2동,3057335.1136,62388.54220000001,485523.7356000001,3958891.9146999996
442,2018,11,삼양동,13872726.0132,74902.2407,458943.32599999994,3176000.3440000005
443,2018,11,서홍동,3277148.2353,109190.15790000003,180860.5134,2060511.2453000003
444,2018,11,성산읍,8127513.509799999,50911.3338,624337.4684,5277662.297800001
445,2018,11,송산동,1131291.8048,4901.2342,78556.7185,1028564.0505000001
446,2018,11,아라동,25499039.2318,2028082.5213999995,2841555.8201,9416209.496999998
447,2018,11,안덕면,9578154.4535,324715.7432,1168600.3056,5729177.248
448,2018,11,애월읍,21064351.933300003,315781.14410000003,2114970.5358999996,14019146.6512
449,2018,11,연동,29502103.023700006,725502.6585,3460907.901,15563962.4841
450,2018,11,영천동,2266435.5439,214907.4684,343067.57359999995,2185278.4188
451,2018,11,예래동,1967709.1563,18536.565000000002,572136.2168,4438730.853200001
452,2018,11,오라동,8168581.096000001,79321.91920000002,931352.8611000001,7996667.668199998
453,2018,11,외도동,6824250.5162,53572.19569999999,355619.89379999996,3040603.6043
454,2018,11,용담1동,4109678.502399999,130964.8114,248497.1683,2767016.2775
455,2018,11,용담2동,6737585.4166,552725.6261,1450934.4375999998,7874253.734300001
456,2018,11,우도면,823395.2999,4354.0747,58606.0117,750596.4954
457,2018,11,이도1동,4491802.855700001,119663.764,913513.7675999999,5306806.8105999995
458,2018,11,이도2동,34681611.69579999,1470568.1508,3554995.5036,16779849.005799998
459,2018,11,이호동,2002018.3258000002,4523.9728,188778.2279,2047596.7987
460,2018,11,일도1동,874964.0585,5244.0194,195508.7043,1866627.1692000001
461,2018,11,일도2동,18705067.6276,240137.2063,916007.9055,6923442.7028
462,2018,11,정방동,1230619.9224,19595.6192,236463.57080000004,2408916.2208000002
463,2018,11,조천읍,12255887.0812,162061.30300000007,1174661.8334,7935660.433699999
464,2018,11,중문동,5346135.3151,146534.2403,403881.0581,3527754.5208
465,2018,11,중앙동,1355447.1973,164849.9511,308927.76580000005,2980929.8137999997
466,2018,11,천지동,458927.7496,7808.5152,48288.062,1311618.6927
467,2018,11,추자면,841472.9893,0.0,26286.865600000005,922709.0349999999
468,2018,11,표선면,5774169.010600001,107038.61409999998,535771.4729,4040154.1352000004
469,2018,11,한경면,3870117.9368000003,61949.94159999999,313145.5035,1966041.9298000005
470,2018,11,한림읍,12323043.955699999,344788.94240000006,959435.7381999999,5619781.761000001
471,2018,11,화북동,16551346.3244,798594.9432000001,1104140.4704,5933235.766500001
472,2018,11,효돈동,2339945.6843,11132.7575,143340.45140000002,1080982.3221000002
473,2018,12,건입동,4616665.3574,79647.40900000001,510121.43409999995,4385566.505299999
474,2018,12,구좌읍,8272354.825599999,261820.5004,687496.1701,4475147.308200001
475,2018,12,남원읍,8755017.074900001,34361.414500000006,722726.7752000001,4970186.4833
476,2018,12,노형동,36531670.8402,1384993.2125,2999301.5899000005,14392751.274300002
477,2018,12,대륜동,9275063.5355,138969.12079999998,715787.1997,5404547.7326
478,2018,12,대정읍,11176133.200900001,138432.23390000002,606657.2206999998,3954276.8488
479,2018,12,대천동,4125604.037,112797.01590000003,336184.22109999997,3639830.0039999997
480,2018,12,도두동,794161.4293,9026.0537,137073.31059999997,2238607.5577000002
481,2018,12,동홍동,12077648.252800003,437021.54610000004,717290.6713,5097377.7919
482,2018,12,봉개동,2211252.6542000007,339787.46599999996,327991.054,2815533.8253
483,2018,12,삼도1동,6424569.2794,77027.3051,458618.43850000005,4289669.9735
484,2018,12,삼도2동,3192919.6176000005,74439.948,482081.59369999997,4119782.2706999993
485,2018,12,삼양동,14841947.349399999,108389.7636,479213.0384,3342207.8055
486,2018,12,서홍동,3419346.338,98927.46530000001,190602.7972,2229650.8465
487,2018,12,성산읍,8536948.5269,55914.172999999995,672472.8946000001,5526509.367800001
488,2018,12,송산동,1179864.6525,4230.0279,80515.2603,1216849.1087999998
489,2018,12,아라동,25768611.252699997,1480890.6411000001,2625069.7212,8483861.2985
490,2018,12,안덕면,9237334.236399999,174789.9508,1115062.2210999997,5878908.2398
491,2018,12,애월읍,22329802.9971,279279.39590000006,2040953.4724000003,13600262.8639
492,2018,12,연동,31220187.198799998,746882.01,3383235.1837000004,15800217.9479
493,2018,12,영천동,2430574.6364,173313.45909999995,369117.8827,2701078.6765
494,2018,12,예래동,2065037.7576999997,23990.707499999997,582960.0715000002,4826042.2648
495,2018,12,오라동,9097725.3195,83363.8468,926594.4293000001,8464611.6263
496,2018,12,외도동,6896632.190199999,47026.005099999995,332250.2771,3198004.6935
497,2018,12,용담1동,4457588.559,142400.0725,259429.2057,2930535.2505000005
498,2018,12,용담2동,7086487.0287,413463.5888,1461234.1757,7680352.7898
499,2018,12,우도면,861135.2119999998,2517.7529999999997,45980.5986,595206.9628
500,2018,12,이도1동,4779633.6049,106244.6658,893954.7047999997,5501141.8168
501,2018,12,이도2동,36477486.145899996,1452494.8226,3550979.3190999995,17596001.6956
502,2018,12,이호동,2204662.7237,1738.8939999999998,207211.985,1956043.2178000002
503,2018,12,일도1동,914214.5389,8310.0674,191579.66409999994,2001267.9385
504,2018,12,일도2동,20149009.8097,241228.1765,941331.0042,7484260.906199999
505,2018,12,정방동,1257311.1564,31704.539300000004,253226.2305,2806817.1262
506,2018,12,조천읍,12757923.0577,138301.2323,1173632.2692000002,7014783.306100001
507,2018,12,중문동,5642849.1751,146285.8912,394087.43779999996,3329021.4939999995
508,2018,12,중앙동,1380260.497,137425.12259999997,328124.68840000004,3357123.5332000004
509,2018,12,천지동,469717.60280000005,6286.859900000001,56580.2085,1337887.7193
510,2018,12,추자면,908808.2431,11834.104,40024.4142,906337.9127
511,2018,12,표선면,6062130.466,92704.27100000001,565747.7367,3867340.946599999
512,2018,12,한경면,4046368.6958,50702.33660000001,308880.22890000005,1900535.6731999998
513,2018,12,한림읍,12845628.6036,271614.6993,982966.7294,5327191.2319
514,2018,12,화북동,17548819.5596,648728.1245999999,1131993.9505,6087799.854099999
515,2018,12,효돈동,2565776.2716,24043.6242,142152.53889999996,1172579.7958999998
516,2019,1,건입동,4681675.7425,46375.33860000001,492278.02900000004,4610362.7388
517,2019,1,구좌읍,8402779.6678,118094.3046,656136.903,5070788.809800001
518,2019,1,남원읍,8980016.311700001,64417.278699999995,661999.4149999999,5746081.271500001
519,2019,1,노형동,36644815.5385,758572.1269,2879300.1439999994,15074379.719300002
520,2019,1,대륜동,9195206.8191,54696.2528,706389.8292999999,6440389.103
521,2019,1,대정읍,11330822.555000002,98605.84650000003,611463.6684000001,4592696.5306
522,2019,1,대천동,4171847.7515000002,87727.1599,334175.24850000005,4034663.0001000003
523,2019,1,도두동,829322.6825000001,6377.2703,131336.3651,2555089.2010000004
524,2019,1,동홍동,12173729.8935,329862.1097,673758.0963999999,5623380.724099999
525,2019,1,봉개동,2553950.8896,152071.1652,311651.55150000006,2737457.0733
526,2019,1,삼도1동,6484339.6826,58495.00260000001,428474.7323,4447682.9383
527,2019,1,삼도2동,3183869.2324,46860.467399999994,477508.27300000004,4170487.6692999993
528,2019,1,삼양동,14913125.920499997,76519.83,488761.3446,3653847.9673
529,2019,1,서홍동,3494285.6442000004,56574.308099999995,176517.9023,2599837.2190000005
530,2019,1,성산읍,8609966.8253,60543.386000000006,658955.0006,6553841.7174
531,2019,1,송산동,1241356.7056000002,4688.0364,103022.0716,1304679.3624
532,2019,1,아라동,24499499.0703,482155.4015,2306433.1103999997,8936663.1281
533,2019,1,안덕면,9335816.8288,523744.01590000006,1142843.6986,6952858.452699999
534,2019,1,애월읍,22608518.258300003,177948.3115,1911431.5125999998,15005962.445
535,2019,1,연동,31134834.4529,553641.9824999999,3371866.6495999997,16382154.3164
536,2019,1,영천동,2573161.0582,87724.82209999999,405681.37260000006,2890454.5907999994
537,2019,1,예래동,2129464.1553,17493.3574,568790.8674000001,5292415.7239
538,2019,1,오라동,9544624.046,87398.35990000001,927872.5407,8904991.016
539,2019,1,외도동,6771336.0335,63051.56240000001,341272.1778,3557348.841
540,2019,1,용담1동,4593636.1559999995,81155.32620000001,239051.94010000004,2960693.0982999997
541,2019,1,용담2동,7015721.6985,248771.8364,1449909.8331,8880051.5252
542,2019,1,우도면,818887.901,4135.3413,40594.803700000004,837962.7403
543,2019,1,이도1동,4704297.382399999,90884.9579,858857.5430000001,5694405.384099999
544,2019,1,이도2동,36747122.68100001,1065025.8146,3490962.7090999996,19007839.080300003
545,2019,1,이호동,2231967.1015000003,10082.2801,199159.89740000002,2114719.5091
546,2019,1,일도1동,902319.0639,12058.064699999995,211675.15220000004,1996386.0452999999
547,2019,1,일도2동,20479998.175499998,208725.7164,964801.4870000002,7788181.953600001
548,2019,1,정방동,1376887.8486,17943.933600000004,263985.2409,3364261.5012
549,2019,1,조천읍,12619270.8039,100904.89180000001,1101780.7937,8205478.902099999
550,2019,1,중문동,5595927.760900001,77626.46899999998,371533.2129,3789655.5255
551,2019,1,중앙동,1558365.4406,104598.59369999998,347868.1584000001,3483179.1042
552,2019,1,천지동,473414.72140000004,891.0419999999999,52901.9452,1582279.3032999998
553,2019,1,추자면,871087.3712,1411.7474000000002,36225.65149999999,1024397.4823
554,2019,1,표선면,6028387.2767,50189.498999999996,562274.9645,4108068.4487
555,2019,1,한경면,4074320.5906000007,31800.130299999997,295821.54000000004,2202924.6692000004
556,2019,1,한림읍,12932204.3382,115808.26170000003,908633.5126,6143925.800299999
557,2019,1,화북동,17563990.3747,340618.35149999993,1067872.5251,6252283.9526
558,2019,1,효돈동,2564040.7492,21470.874000000003,159827.8023,1220622.7187
559,2019,2,건입동,4290910.9882,29056.135500000004,422712.6399,4168333.491
560,2019,2,구좌읍,7484244.6973,49259.8334,611727.7184,5036826.4729
561,2019,2,남원읍,8017415.6233,52162.0726,571365.1554000002,4794952.5377
562,2019,2,노형동,32883039.841,524825.6561,2507810.1407,13706679.4695
563,2019,2,대륜동,8330716.752899999,53464.7972,598467.8641,5506798.109800001
564,2019,2,대정읍,10216592.2354,56860.7154,495876.3457,4156314.3351
565,2019,2,대천동,3671371.784,36248.56039999999,276752.4137,3558380.2120999997
566,2019,2,도두동,731052.0116,7149.266100000001,117198.1415,2443112.1147000003
567,2019,2,동홍동,10942246.0943,190111.96679999997,639553.7084,4994011.4158
568,2019,2,봉개동,2396394.5076,10799.979200000002,244648.33160000003,2395041.995
569,2019,2,삼도1동,5865629.013499999,60445.019700000004,396477.2311,4193325.2576
570,2019,2,삼도2동,2832691.4408,35073.7993,412913.9935,3877177.6114000008
571,2019,2,삼양동,13476978.829300001,55792.57480000001,434097.5452,3219327.8525
572,2019,2,서홍동,3136673.5473999996,31746.392199999995,173031.14530000003,2252010.7289
573,2019,2,성산읍,7716502.718699999,35722.585,511846.6561999999,6234031.4502
574,2019,2,송산동,1163578.5953,11131.0937,71100.10519999999,1049518.5293
575,2019,2,아라동,21693793.380900003,153301.80090000003,1915405.8971000002,8103004.9933
576,2019,2,안덕면,8792193.4817,270547.40020000003,948235.8721,6153133.5572
577,2019,2,애월읍,20100450.4625,144656.00569999998,1595685.2882,13268313.281200001
578,2019,2,연동,27841079.574,350571.9294,2915847.4499999993,14308257.576599998
579,2019,2,영천동,2296428.1082999995,38200.9861,318238.56499999994,2384101.744
580,2019,2,예래동,1901451.5312,17813.8016,497860.8465999999,4976531.9193
581,2019,2,오라동,8690928.5463,90648.8922,811690.9738999999,8372047.815100001
582,2019,2,외도동,6397240.0191,79022.11869999999,285820.71619999997,3226189.3320999998
583,2019,2,용담1동,4178735.7435999997,37846.97709999999,218720.85869999992,2764293.5614
584,2019,2,용담2동,6436673.9324,108297.01719999999,1271015.0915,8799883.223199999
585,2019,2,우도면,724965.1982,666.3336000000002,49235.1003,752049.15
586,2019,2,이도1동,4186427.1212,75728.66589999999,785493.1450000001,5292479.420100002
587,2019,2,이도2동,33052138.065600004,900658.0803999999,3086494.0921000005,16990789.4498
588,2019,2,이호동,2003315.9040999995,4410.7899,187697.75350000002,1916579.3592999997
589,2019,2,일도1동,820374.0057000001,9537.055800000002,179081.12070000003,1914713.5670000003
590,2019,2,일도2동,18526910.3085,167010.51719999997,833190.4014,7217090.743000002
591,2019,2,정방동,1278272.8542000002,25254.476599999998,227023.6583,2655297.7843
592,2019,2,조천읍,11305847.1817,74419.951,972459.4944999998,7479525.0202
593,2019,2,중문동,5115903.3282,35102.9802,302569.6789,3303468.937
594,2019,2,중앙동,1461385.3378,70698.2509,284677.8001,2956082.3267999995
595,2019,2,천지동,397712.03979999997,8785.271500000003,43395.0202,1242382.7849
596,2019,2,추자면,757219.5781,2967.4263,28711.645299999996,817998.4338
597,2019,2,표선면,5405487.0952,35335.823000000004,455837.0978,3805172.6429000003
598,2019,2,한경면,3666563.5616,23230.7276,258696.09809999994,2059352.4867
599,2019,2,한림읍,11822085.4872,63875.43269999999,866662.9122999999,5691827.813100001
600,2019,2,화북동,15842357.9524,173196.21630000003,972187.0776,5734697.4157
601,2019,2,효돈동,2255472.2184,8491.055999999999,133061.1079,1097870.7002
602,2019,3,건입동,4430197.2973,38648.6956,469328.036,4621914.461999999
603,2019,3,구좌읍,8212319.597600002,38114.3328,666706.9721,5536574.9901
604,2019,3,남원읍,8417364.3209,16677.966,676996.9426,4718696.9083
605,2019,3,노형동,35008791.4371,708401.2259000001,2857172.0922,16733497.546099998
606,2019,3,대륜동,8968106.7879,57518.457599999994,709453.7667,5983301.6986
607,2019,3,대정읍,11162724.893000001,62485.208,578158.1338,4629989.692600001
608,2019,3,대천동,3922116.7882,50884.06759999999,307805.39900000003,3826229.5513000004
609,2019,3,도두동,751692.414,9342.6191,121816.15520000002,2574667.1037999997
610,2019,3,동홍동,11633636.184899999,164726.6263,678973.9885999999,5461032.274199999
611,2019,3,봉개동,2546189.4466000004,26565.7214,286378.3399000001,3463798.2320999997
612,2019,3,삼도1동,6132272.0024,77801.78479999998,439547.7193,4420294.301000001
613,2019,3,삼도2동,3063230.0196999996,38660.4007,477714.0174,4121464.005
614,2019,3,삼양동,14115097.529199999,73597.674,467417.9922,3301775.1659999997
615,2019,3,서홍동,3362827.7580000004,39616.71390000001,176713.3553,2416642.0437999996
616,2019,3,성산읍,8388544.604,50961.474,649518.8974,6149479.4732
617,2019,3,송산동,1228053.1946999999,3111.174400000001,84258.7499,1053969.6478
618,2019,3,아라동,23897454.344199996,233304.73750000005,2387720.7416000003,14487669.0013
619,2019,3,안덕면,9968781.0715,358751.12240000005,1107256.1097000004,6330362.1971
620,2019,3,애월읍,21920410.0645,163393.6366,1875108.7247000004,15742730.511499997
621,2019,3,연동,29473422.179700002,371302.9965,3239689.1299,16532458.7339
622,2019,3,영천동,2393399.0928999996,23852.333599999998,343806.7102,3039914.1154000005
623,2019,3,예래동,2062056.8733000003,8677.1065,556353.1363,4478997.9747
624,2019,3,오라동,8979619.5132,88461.79810000001,934576.3485000002,9133849.403800001
625,2019,3,외도동,6767892.123300001,76195.2536,321715.0677,3186010.3702000002
626,2019,3,용담1동,4376138.1280000005,36148.922699999996,221914.37560000003,3109175.6957
627,2019,3,용담2동,6904103.4643,108566.7936,1312565.4556000002,8877758.270299999
628,2019,3,우도면,806299.9535999999,77.6284,55038.4626,831021.4099999999
629,2019,3,이도1동,4554629.0997,79953.86360000001,839120.9121,6478738.0117999995
630,2019,3,이도2동,34236202.9867,955968.3700000001,3303332.8970000003,18316779.464099996
631,2019,3,이호동,2120806.2543,3256.084,204971.58200000002,2120384.8948
632,2019,3,일도1동,875927.5930999999,9521.1126,193312.3426,1881096.9877
633,2019,3,일도2동,19197861.2445,157446.9439,897319.7821000001,7083622.718999999
634,2019,3,정방동,1330417.1847,28031.5665,260219.01349999994,2641856.5379999997
635,2019,3,조천읍,12374559.927700002,68173.90529999998,1105401.2323,8372051.927199999
636,2019,3,중문동,5621057.5841,38601.130300000004,362164.7348,3670478.5509
637,2019,3,중앙동,1534572.0369,83268.3995,311250.09630000003,3227503.2963999994
638,2019,3,천지동,412403.30979999993,8072.752600000001,54664.123,1287600.7463
639,2019,3,추자면,868882.7851,0.0,39364.100699999995,1057738.5469
640,2019,3,표선면,5887072.226,29202.520300000004,529533.8454,4291872.0332
641,2019,3,한경면,4036235.8745999997,6508.7234,329482.2041,2192890.4817
642,2019,3,한림읍,12923386.305699999,61826.8511,914894.4854999997,6709998.087700001
643,2019,3,화북동,16661461.343900004,187786.70130000002,1075648.6577,7012893.4875
644,2019,3,효돈동,2296498.6051000003,10947.273000000001,141220.4319,1023907.5222
645,2019,4,건입동,4258485.5059,121597.3604,484466.3109,4308229.3734
646,2019,4,구좌읍,8121368.3745,404421.1437,779164.6122000001,5549950.5781000005
647,2019,4,남원읍,8224511.182399999,48545.279800000004,710824.8981,5207866.2755
648,2019,4,노형동,34353873.8029,1775734.9227,3073104.6364,14690983.667699998
649,2019,4,대륜동,8868854.316300001,276837.4562,716025.2308,5734410.8375
650,2019,4,대정읍,10782376.251600001,186890.07970000003,616865.5758,4557174.875
651,2019,4,대천동,3891567.6443,115758.71599999999,299507.2176,3952152.9255
652,2019,4,도두동,698052.7299,5517.2017,139726.9528,2789431.7639
653,2019,4,동홍동,11254646.2959,485382.6122000001,762685.1774999999,4882387.7525
654,2019,4,봉개동,2456837.3142,668771.9599000001,334694.5914,3285972.7394000003
655,2019,4,삼도1동,5920534.9081,77491.1813,442532.5264000001,3994467.4799000006
656,2019,4,삼도2동,2906280.1782,58122.2301,493515.5044,3892189.9606
657,2019,4,삼양동,13559593.416499998,110466.0609,520194.0484999999,3074400.0125000007
658,2019,4,서홍동,3197800.7601999994,86557.22020000004,180511.1594,2268226.5940000005
659,2019,4,성산읍,8303770.679199999,54608.5258,641583.3402999999,6449427.5945
660,2019,4,송산동,1147574.6296,9484.915099999998,85696.17109999999,959048.7664000001
661,2019,4,아라동,25911143.767200004,2524760.792800001,2914784.6222,9329712.727300001
662,2019,4,안덕면,9570187.5445,214532.26810000004,1091707.7167,6685401.3499
663,2019,4,애월읍,21683176.3378,399803.43639999995,2114429.1994000003,15008005.068799997
664,2019,4,연동,28586381.370799996,712616.4941000001,3371423.9447,15386308.088900002
665,2019,4,영천동,2388141.6144000003,301394.72530000005,427291.74410000007,2863667.6591999996
666,2019,4,예래동,1903918.648,7486.737999999999,543406.1771999999,4631488.6128
667,2019,4,오라동,8620848.6382,44197.0657,947530.1943000001,8440296.8425
668,2019,4,외도동,6528328.6096,44996.898,315181.41530000005,3102527.5717
669,2019,4,용담1동,4156317.8307999996,117545.492,246618.6604,2767069.4935
670,2019,4,용담2동,6671393.789600001,622878.1694,1367579.3331999998,8959595.9508
671,2019,4,우도면,790664.4829,10403.7609,47979.014899999995,796213.3136999998
672,2019,4,이도1동,4465234.875000001,104715.10570000001,958458.5402,7265002.7521
673,2019,4,이도2동,32301947.1923,1592241.6100000003,3395763.9414999997,16034192.5751
674,2019,4,이호동,2022563.4115999998,9895.3174,198859.25830000002,2161987.1209
675,2019,4,일도1동,845641.3513999999,8053.552500000001,176335.2196,1823417.5297
676,2019,4,일도2동,18227764.3338,203259.06590000005,913377.5653,6678957.4003
677,2019,4,정방동,1294627.4883,14524.6856,232707.83419999998,2540731.5579000004
678,2019,4,조천읍,12211266.3749,190794.4616,1250760.7245999998,8888048.2949
679,2019,4,중문동,5587185.776500001,121929.32640000002,393365.0926,3676482.9503
