year,month,emd_nm,ETC_visit_pop_cnt,THA_visit_pop_cnt
2019,1,일도2동,86954.76039999994,121.73250000000017
2019,1,정방동,64333.18739999999,1084.0008000000068
2019,1,조천읍,128995.52909999993,2204.220000000006
2019,1,중문동,126384.85349999997,2425.944600000009
2019,1,중앙동,25819.420200000146,407.2252000000014
2019,1,천지동,35301.44350000003,737.6423000000029
2019,1,추자면,43981.87629999993,3299.8019999999997
2019,1,표선면,101714.31240000005,6435.840999999993
2019,1,한경면,25559.182699999998,468.09140000000025
2019,1,한림읍,148202.12970000005,4122.9355999999925
2019,1,화북동,10293.975600000018,23.1872
2019,1,효돈동,10535.976999999992,147.81810000000007
2019,2,건입동,179005.64750000017,3870.137600000018
2019,2,구좌읍,80786.08580000022,1648.1843000000079
2019,2,남원읍,104683.22710000015,8482.804199999984
2019,2,노형동,567587.8706,4151.399200000021
2019,2,대륜동,69534.41679999993,961.9091999999955
2019,2,대정읍,54185.302400000066,1728.3436000000104
2019,2,대천동,24178.542400000057,303.76079999999973
2019,2,도두동,453604.5948999996,17165.317499999983
2019,2,동홍동,74837.30890000018,867.6870999999975
2019,2,봉개동,45016.90220000019,2198.0469000000094
2019,2,삼도1동,45322.84410000012,417.67109999999803
2019,2,삼도2동,195637.66680000018,3688.7275000000186
2019,2,삼양동,17871.47850000008,144.8489
2019,2,서홍동,124094.23059999994,4353.904800000014
2019,2,성산읍,235552.84900000022,6460.548399999974
2019,2,송산동,13572.44769999999,154.6929999999999
2019,2,아라동,68326.89240000014,210.94499999999968
2019,2,안덕면,228109.99259999976,4760.329299999983
2019,2,애월읍,473506.26000000007,15363.84109999999
2019,2,연동,1948657.260100001,7340.891000000006
2019,2,영천동,57007.25120000013,3684.5060000000076
2019,2,예래동,235354.54269999976,631.4286999999975
2019,2,오라동,53872.49619999995,2493.370400000011
2019,2,외도동,53880.36089999998,17297.514500000012
2019,2,용담1동,24516.705200000073,364.231699999999
2019,2,용담2동,976683.1471000002,30508.318200000005
2019,2,우도면,53040.58240000019,1272.7015000000006
2019,2,이도1동,68733.99110000006,316.4174999999988
2019,2,이도2동,87808.50209999995,1181.2920000000086
2019,2,이호동,72510.27580000012,9041.106800000001
2019,2,일도1동,23241.751700000073,720.0256999999982
2019,2,일도2동,68063.94560000005,184.22529999999966
2019,2,정방동,81035.80460000012,502.0490999999979
2019,2,조천읍,107318.09950000007,1646.7773000000077
2019,2,중문동,114056.21689999997,2272.5808000000134
2019,2,중앙동,26949.301000000025,302.3544999999994
2019,2,천지동,43743.25490000013,504.86169999999817
2019,2,추자면,37449.11210000012,2565.091200000002
2019,2,표선면,82669.14899999998,5356.601199999993
2019,2,한경면,24062.10199999999,527.3624999999982
2019,2,한림읍,130958.01229999971,2193.828000000008
2019,2,화북동,10536.080999999998,90.00320000000008
2019,2,효돈동,6385.66859999996,12.6567
2019,3,건입동,168371.14319999985,2684.7540999999983
2019,3,구좌읍,93757.2694999999,1668.325500000008
2019,3,남원읍,100510.13619999986,11513.448499999982
2019,3,노형동,496966.1515,3047.7630999999647
2019,3,대륜동,79295.30189999977,751.7233000000008
2019,3,대정읍,73280.53979999981,1214.5588000000068
2019,3,대천동,59296.1955999998,432.58099999999877
2019,3,도두동,389573.77489999944,16066.189699999999
2019,3,동홍동,51826.00149999984,623.1559000000013
2019,3,봉개동,66372.10419999981,4573.917400000014
2019,3,삼도1동,54743.62379999973,438.6339999999996
2019,3,삼도2동,204371.18449999994,3385.0587999999752
2019,3,삼양동,26022.82179999985,179.98749999999978
2019,3,서홍동,248906.89990000016,7394.807500000001
2019,3,성산읍,252523.53650000002,5587.318199999953
2019,3,송산동,14628.874400000068,273.7649999999998
2019,3,아라동,86595.86619999981,595.9360000000016
2019,3,안덕면,240221.2592999997,5520.765199999982
2019,3,애월읍,543090.2071000002,18298.69680000001
2019,3,연동,1814672.8275000015,6013.856099999991
2019,3,영천동,48036.44969999991,6270.988600000023
2019,3,예래동,187357.78209999972,680.6360999999997
2019,3,오라동,60531.41509999979,2531.9870999999953
2019,3,외도동,34281.766099999935,17044.805400000027
2019,3,용담1동,25529.742299999907,349.3888999999987
2019,3,용담2동,931304.2655999998,25596.69959999996
2019,3,우도면,56305.31429999978,2159.8998000000065
2019,3,이도1동,57971.74239999985,558.1196
2019,3,이도2동,100608.3658999999,966.5052000000071
2019,3,이호동,55197.562199999826,5858.063999999964
2019,3,일도1동,21254.72090000001,754.7524000000003
2019,3,일도2동,79968.40419999977,136.12560000000008
2019,3,정방동,67185.86129999986,420.48099999999926
2019,3,조천읍,124051.73379999984,2330.8184999999985
2019,3,중문동,143835.73709999985,3775.2940999999855
2019,3,중앙동,29549.319199999936,450.7284999999979
2019,3,천지동,36096.366999999926,176.9640999999999
2019,3,추자면,77713.61149999982,4009.7392999999865
2019,3,표선면,117870.22239999985,5706.80769999996
2019,3,한경면,37189.86349999988,406.86759999999936
2019,3,한림읍,126943.64079999992,3693.6229000000044
2019,3,화북동,22031.687500000022,179.9890999999999
2019,3,효돈동,6110.784900000038,16.6377
2019,4,건입동,218400.1144000001,5033.3740999999645
2019,4,구좌읍,104815.28429999994,2499.4225999999935
2019,4,남원읍,128107.5742999998,12589.636299999987
2019,4,노형동,489217.50030000083,1898.4026999999926
2019,4,대륜동,82902.67899999986,1300.1469999999986
2019,4,대정읍,68109.71290000007,1269.7511999999974
2019,4,대천동,49807.6186,407.5975999999997
2019,4,도두동,427328.48940000107,15544.99369999997
2019,4,동홍동,53171.142600000036,965.7874999999995
2019,4,봉개동,59211.31440000005,4023.384300000004
2019,4,삼도1동,51898.38400000005,853.8668999999991
2019,4,삼도2동,294647.21459999983,5887.234499999987
2019,4,삼양동,39343.38019999995,280.4833999999998
2019,4,서홍동,211406.40740000008,12190.340499999978
2019,4,성산읍,287699.1660999998,6956.6344999999865
2019,4,송산동,24685.737700000012,460.0977000000014
2019,4,아라동,70032.42800000001,770.9690000000008
2019,4,안덕면,281008.1505,4754.2779
2019,4,애월읍,586024.1421000005,19692.721599999983
2019,4,연동,1698665.1907000004,9876.06819999996
2019,4,영천동,77507.61680000008,7883.721199999987
2019,4,예래동,277696.67449999996,2364.0192999999936
2019,4,오라동,78010.94049999998,3285.584799999991
2019,4,외도동,40362.26080000002,11730.248700000058
2019,4,용담1동,21631.444999999996,442.13740000000115
2019,4,용담2동,1023553.6914000002,24839.387499999997
2019,4,우도면,62894.448099999994,3585.398100000015
2019,4,이도1동,55881.76550000001,623.1367000000027
2019,4,이도2동,97574.21819999996,1494.9575999999984
2019,4,이호동,51568.85789999998,6234.0293000000065
2019,4,일도1동,25456.367800000004,650.7645000000022
2019,4,일도2동,59505.405300000006,218.30759999999955
2019,4,정방동,90096.56299999992,1897.0225999999896
2019,4,조천읍,178106.59639999986,3205.445
2019,4,중문동,166907.38629999995,6131.786800000021
2019,4,중앙동,22800.288199999977,373.05240000000117
2019,4,천지동,55250.66190000002,437.9916000000016
2019,4,추자면,53641.95940000006,4397.814900000004
2019,4,표선면,129973.82010000007,5959.08249999998
2019,4,한경면,40510.23790000004,1667.6658999999922
2019,4,한림읍,122814.06899999999,4700.393900000013
2019,4,화북동,29991.864700000075,646.6181999999994
2019,4,효돈동,6379.144300000016,52.50460000000002
2019,5,건입동,226516.96249999985,2532.6321999999873
2019,5,구좌읍,141831.54830000005,2632.0950999999927
2019,5,남원읍,118972.88140000027,12552.145699999992
2019,5,노형동,572216.5592999997,1991.2955000000093
2019,5,대륜동,100212.10620000031,1993.2062000000046
2019,5,대정읍,79903.92700000019,2371.945800000002
2019,5,대천동,54806.4432,1953.0318000000082
2019,5,도두동,472116.1564999993,16963.18630000001
2019,5,동홍동,75042.99829999995,210.4184
2019,5,봉개동,46412.04829999999,4198.723099999997
2019,5,삼도1동,49885.173899999914,55.47410000000001
2019,5,삼도2동,280331.4043,2528.801999999997
2019,5,삼양동,56767.01170000009,59.29990000000001
2019,5,서홍동,84707.5586000002,6800.199500000052
2019,5,성산읍,323339.3122999992,7094.779200000022
2019,5,송산동,33950.77449999997,1327.533800000005
2019,5,아라동,58881.53480000006,317.53749999999997
2019,5,안덕면,387513.9813999991,5319.653700000006
2019,5,애월읍,562152.9312999996,18372.954900000055
2019,5,연동,1872765.153700001,7662.897000000009
2019,5,영천동,84526.9701000001,6132.6150999999945
2019,5,예래동,339877.9708999999,1608.720200000007
2019,5,오라동,97429.992,2603.404399999994
2019,5,외도동,38458.45509999993,15876.68640000002
2019,5,용담1동,28831.465799999958,254.4110000000004
2019,5,용담2동,1168648.0736000016,22114.499500000016
2019,5,우도면,116382.17850000017,7184.681500000024
2019,5,이도1동,62825.03109999994,212.33090000000007
2019,5,이도2동,82808.60949999998,1103.723900000002
2019,5,이호동,60307.50019999999,6737.0765000000165
2019,5,일도1동,27680.414899999974,470.56609999999887
2019,5,일도2동,62827.54730000011,43.996700000000004
2019,5,정방동,95312.93850000008,369.1879999999995
2019,5,조천읍,220418.79539999983,3253.77629999999
2019,5,중문동,172696.36880000014,5470.768300000026
2019,5,중앙동,30513.06979999997,179.81090000000012
2019,5,천지동,50937.646299999964,313.71269999999976
2019,5,추자면,88275.4459000002,3397.238900000003
2019,5,표선면,128654.92950000017,5264.185200000012
2019,5,한경면,47949.899999999965,3494.7973999999804
2019,5,한림읍,154044.2168000002,4279.063499999993
2019,5,화북동,22723.132299999957,143.46639999999982
2019,5,효돈동,9922.737299999979,269.71860000000015
2019,6,건입동,224820.71809999988,311.8806000000013
2019,6,구좌읍,110742.4336000001,243.33100000000124
2019,6,남원읍,186909.73450000005,4736.693400000007
2019,6,노형동,491243.13380000024,475.668400000001
2019,6,대륜동,114091.88560000024,299.84690000000177
2019,6,대정읍,41275.89539999996,95.76330000000013
2019,6,대천동,49992.29089999997,189.4320000000006
2019,6,도두동,422009.4021999997,776.5486999999998
2019,6,동홍동,73104.9383000001,46.57329999999997
2019,6,봉개동,58877.01619999997,1440.5855000000026
2019,6,삼도1동,40627.84829999992,62.27269999999992
2019,6,삼도2동,244486.64089999982,322.34900000000175
2019,6,삼양동,43262.349399999955,17.792200000000005
2019,6,서홍동,364459.43359999976,3423.2742000000044
2019,6,성산읍,287192.03349999984,716.3750000000003
2019,6,송산동,26226.376599999967,62.795799999999936
2019,6,아라동,65772.30939999998,77.44840000000006
2019,6,안덕면,433682.5342999997,716.8970999999987
2019,6,애월읍,623316.3213000004,5188.279800000005
2019,6,연동,1609728.612600001,2291.430699999999
2019,6,영천동,109083.1508000001,1760.304900000005
2019,6,예래동,341924.84299999947,382.5219000000013
2019,6,오라동,75321.30690000005,212.97990000000107
2019,6,외도동,41977.84809999993,483.5093000000007
2019,6,용담1동,26148.105299999952,26.687900000000006
2019,6,용담2동,1112052.7688000007,1286.7435000000019
2019,6,우도면,82935.80210000002,1179.4716000000033
2019,6,이도1동,56206.96010000002,104.1366000000002
2019,6,이도2동,87947.12830000011,127.68520000000044
2019,6,이호동,65532.398700000056,98.37830000000024
2019,6,일도1동,25031.870400000014,40.816999999999965
2019,6,일도2동,47919.278400000105,7.849499999999999
2019,6,정방동,137670.67720000015,312.9258000000007
2019,6,조천읍,256108.99939999997,673.4660000000006
2019,6,중문동,265900.5519999999,1377.7933000000012
2019,6,중앙동,31769.667299999914,53.37639999999996
2019,6,천지동,52910.33929999998,162.222900000001
2019,6,추자면,76361.8764,892.7161999999967
2019,6,표선면,125293.5841000002,475.14680000000277
2019,6,한경면,44459.26619999999,320.779800000002
2019,6,한림읍,163301.86309999993,1019.8730999999988
2019,6,화북동,16123.605400000035,68.027
2019,6,효돈동,4821.9042999999965,6.802899999999999
2019,7,건입동,234050.99270000003,626.9870999999988
2019,7,구좌읍,106067.48930000006,568.383699999999
2019,7,남원읍,193240.07940000008,8531.446700000006
2019,7,노형동,555134.1993000006,1026.7828000000054
2019,7,대륜동,115005.76450000008,754.6331000000048
2019,7,대정읍,43116.82900000002,272.9520999999986
2019,7,대천동,36602.57870000002,124.43400000000022
2019,7,도두동,473340.8714,2613.944000000001
2019,7,동홍동,93650.55759999994,183.03839999999965
2019,7,봉개동,63719.887399999876,2890.10319999999
2019,7,삼도1동,50873.06810000001,52.98479999999996
2019,7,삼도2동,244482.70390000014,907.972599999999
2019,7,삼양동,43742.903800000044,19.2672
2019,7,서홍동,316507.1244000004,4641.837700000006
2019,7,성산읍,304755.4588000002,2209.320399999999
2019,7,송산동,30309.96520000004,40.94279999999999
2019,7,아라동,62455.684699999954,256.89599999999984
2019,7,안덕면,453049.6326,3022.568299999998
2019,7,애월읍,616311.7589999996,9350.31100000003
2019,7,연동,1858783.358,3297.9326999999944
2019,7,영천동,66592.84510000004,2123.4207999999985
2019,7,예래동,358423.98269999993,394.1747999999981
2019,7,오라동,82368.50909999995,2092.9181000000003
2019,7,외도동,60166.17829999994,5939.173900000005
2019,7,용담1동,33158.45029999997,73.05479999999999
2019,7,용담2동,1089600.4220999992,8805.197000000006
2019,7,우도면,85673.00729999998,1160.0507000000016
2019,7,이도1동,56615.30690000002,259.3043999999988
2019,7,이도2동,81063.58529999992,79.47719999999998
2019,7,이호동,73999.02989999992,1763.7703999999997
2019,7,일도1동,26078.34290000006,198.2921999999998
2019,7,일도2동,56565.05369999991,35.32320000000001
2019,7,정방동,100029.582,467.2297999999977
2019,7,조천읍,246332.16939999996,1061.3035000000013
2019,7,중문동,180495.4127,1823.1680999999978
2019,7,중앙동,30469.97650000001,158.95440000000005
2019,7,천지동,48357.04689999998,98.74440000000014
2019,7,추자면,74851.0736999999,1913.0835999999967
2019,7,표선면,117892.39470000022,2108.170799999998
2019,7,한경면,38979.05679999998,626.1841999999989
2019,7,한림읍,205606.47239999997,2026.2815999999968
2019,7,화북동,14572.65380000003,71.44920000000005
2019,7,효돈동,8503.1812,150.92640000000003
2019,8,건입동,257862.85020000004,1459.8406999999938
2019,8,구좌읍,122585.85079999987,1580.7121999999908
2019,8,남원읍,247117.54870000013,15534.041400000018
2019,8,노형동,717412.0262,1375.4390999999935
2019,8,대륜동,119626.23709999998,1107.6459999999981
2019,8,대정읍,57768.374899999995,225.0720000000003
2019,8,대천동,38423.313,84.4020000000001
2019,8,도두동,519033.1688000002,5761.186599999993
2019,8,동홍동,101077.16320000004,467.85799999999705
2019,8,봉개동,89522.30400000002,3197.8891999999914
2019,8,삼도1동,78791.31090000007,192.77000000000024
2019,8,삼도2동,288427.1518000001,2537.2602999999867
2019,8,삼양동,41312.671099999825,33.34400000000002
2019,8,서홍동,346409.6481000002,7856.628000000023
2019,8,성산읍,334207.93569999945,4519.131700000006
2019,8,송산동,34650.004099999904,127.12400000000017
2019,8,아라동,83724.83349999996,499.1179999999971
2019,8,안덕면,559751.5572999992,7477.349500000016
2019,8,애월읍,672124.7954000001,13789.740899999997
2019,8,연동,2138637.7147999997,7383.565600000019
2019,8,영천동,60607.57179999997,2687.310899999992
2019,8,예래동,421155.0820999995,874.2368999999998
2019,8,오라동,111899.82899999995,5904.977500000011
2019,8,외도동,44309.521199999836,18898.63709999998
2019,8,용담1동,32912.09429999989,132.33400000000015
2019,8,용담2동,1200066.0104999999,24569.166699999987
2019,8,우도면,120321.34040000009,1888.1019999999926
2019,8,이도1동,60432.041699999805,1093.0577999999969
2019,8,이도2동,104646.76150000007,823.1800000000022
2019,8,이호동,80218.97080000013,5807.033100000007
2019,8,일도1동,30103.239199999996,600.1917999999973
2019,8,일도2동,61459.73270000003,142.75400000000016
2019,8,정방동,98338.06110000004,315.72599999999886
2019,8,조천읍,300825.2741999999,2881.1236000000085
2019,8,중문동,209988.08010000043,2700.8581999999856
2019,8,중앙동,22761.939000000046,154.21600000000018
2019,8,천지동,49373.76329999986,116.70400000000014
2019,8,추자면,105514.21449999999,2564.3568999999925
2019,8,표선면,117863.06400000017,6053.990400000018
2019,8,한경면,41838.16009999981,404.29579999999834
2019,8,한림읍,196086.31199999986,2912.379399999992
2019,8,화북동,19709.29240000001,29.17600000000002
2019,8,효돈동,10919.7455,34.386000000000024
2019,9,건입동,196500.0611000001,1786.5735999999922
2019,9,구좌읍,85649.01240000012,1666.6622999999945
2019,9,남원읍,262739.3804999998,12243.23340000001
2019,9,노형동,612435.7922000003,2136.6262999999917
2019,9,대륜동,101359.19629999992,1884.6852999999974
2019,9,대정읍,45490.735400000005,708.5707999999993
2019,9,대천동,29309.017500000013,302.8085
2019,9,도두동,376620.7963999999,9594.247500000012
2019,9,동홍동,75932.00880000013,225.28489999999988
2019,9,봉개동,87778.24470000004,3814.199699999988
2019,9,삼도1동,58136.13839999993,265.2556999999998
2019,9,삼도2동,194846.43630000015,2761.6258000000034
2019,9,삼양동,27273.934399999987,426.34530000000257
2019,9,서홍동,456858.51919999986,5532.950199999995
2019,9,성산읍,257772.06340000013,5295.548999999985
2019,9,송산동,27579.71729999999,65.40479999999998
2019,9,아라동,65818.42420000007,272.5228999999999
2019,9,안덕면,312100.46300000034,7019.145999999988
2019,9,애월읍,586613.1821000001,14158.207900000018
2019,9,연동,1908032.8471000018,11372.350100000005
2019,9,영천동,61531.79149999994,1675.1421999999964
2019,9,예래동,244249.02640000006,870.8724999999969
2019,9,오라동,74007.6441000002,7687.754499999995
2019,9,외도동,35466.597399999875,19590.624799999987
2019,9,용담1동,27841.774599999982,106.58610000000012
2019,9,용담2동,1057020.4492999995,29043.15579999996
2019,9,우도면,64466.182700000056,1564.9171999999917
2019,9,이도1동,55876.33869999993,443.3112000000002
2019,9,이도2동,87989.4076,1366.26929999999
2019,9,이호동,51913.55250000003,6884.700499999986
2019,9,일도1동,25148.596300000023,552.3229000000014
2019,9,일도2동,59098.572500000155,42.39220000000001
2019,9,정방동,92599.43260000015,559.5851000000006
2019,9,조천읍,171370.17170000015,2713.180099999988
2019,9,중문동,142744.5356000001,2148.737899999998
2019,9,중앙동,21633.827699999976,54.50409999999999
2019,9,천지동,40532.564899999976,255.5672
2019,9,추자면,78123.61800000018,3384.205100000002
2019,9,표선면,109762.21200000015,7162.071999999961
2019,9,한경면,35029.40939999987,387.5880000000014
2019,9,한림읍,116508.4208000003,1944.0358999999921
2019,9,화북동,13842.313999999988,39.9701
2019,9,효돈동,8833.11090000002,3.6336000000000004
2019,10,건입동,225410.40569999986,1200.3314999999955
2019,10,구좌읍,116792.40830000027,1389.2869999999932
2019,10,남원읍,242480.20419999986,14165.47450000001
2019,10,노형동,681032.5504,1865.3075999999915
2019,10,대륜동,172132.81600000022,1104.645799999995
2019,10,대정읍,48384.55790000002,608.0392000000005
2019,10,대천동,44277.80019999992,345.1973000000011
2019,10,도두동,400255.3860999995,10380.341999999984
2019,10,동홍동,82131.08920000037,308.86000000000064
2019,10,봉개동,53881.7825999999,3883.243799999987
2019,10,삼도1동,79617.37950000014,463.8995000000019
2019,10,삼도2동,274724.3871999999,3035.3672000000015
2019,10,삼양동,24974.43809999995,282.2119000000004
2019,10,서홍동,654830.1818999996,8373.316699999981
2019,10,성산읍,326872.0383999998,5426.36249999999
2019,10,송산동,31626.335000000046,64.19409999999996
2019,10,아라동,73947.09500000003,450.570200000002
2019,10,안덕면,463985.0432000002,9880.10000000001
2019,10,애월읍,693941.2788999996,18408.45400000002
2019,10,연동,2045087.4793000002,11011.40110000001
2019,10,영천동,83099.91140000029,3032.947600000008
2019,10,예래동,286641.29799999954,1122.8125999999995
2019,10,오라동,83921.27620000024,7154.805799999989
2019,10,외도동,38933.77739999991,13538.052500000018
2019,10,용담1동,31663.908099999964,111.43290000000015
2019,10,용담2동,1198991.2539000013,23621.63739999993
2019,10,우도면,79458.30920000003,2094.2332999999985
2019,10,이도1동,70517.55230000002,466.3237000000017
2019,10,이도2동,100394.66190000025,698.8790999999993
2019,10,이호동,54840.674199999994,9389.547300000006
2019,10,일도1동,31291.430999999975,562.010200000001
2019,10,일도2동,57779.36700000009,250.71899999999945
2019,10,정방동,119937.86870000034,706.1468999999984
2019,10,조천읍,215796.39129999996,1788.999400000003
2019,10,중문동,142340.6219,3214.6339999999946
2019,10,중앙동,28153.171599999943,255.56549999999982
2019,10,천지동,58305.7462,700.0944000000009
2019,10,추자면,55052.30289999985,1899.222099999996
2019,10,표선면,132057.14830000015,5301.6032999999825
2019,10,한경면,43751.41399999987,340.3541000000012
2019,10,한림읍,168717.9874999998,1974.3197999999916
2019,10,화북동,17302.06290000003,222.86560000000011
2019,10,효돈동,16972.685000000016,4.845
2019,11,건입동,152213.75830000002,1644.8612999999937
2019,11,구좌읍,69868.28460000003,1203.9685
2019,11,남원읍,335996.79760000017,13938.97200000001
2019,11,노형동,615620.5834000001,1454.690799999991
2019,11,대륜동,129632.40069999985,1917.3903999999934
2019,11,대정읍,37815.489599999884,792.1453999999991
2019,11,대천동,37352.94139999997,239.8199999999999
2019,11,도두동,380197.34570000024,9861.933700000014
2019,11,동홍동,74814.69680000027,331.87210000000033
2019,11,봉개동,45416.27899999995,2330.4252999999912
2019,11,삼도1동,44697.55149999992,374.26680000000107
2019,11,삼도2동,209505.42459999988,3263.082800000009
2019,11,삼양동,30888.29609999994,85.99839999999999
2019,11,서홍동,599295.7788000003,7068.809399999993
2019,11,성산읍,217790.16900000002,5010.904099999986
2019,11,송산동,20599.702700000038,79.93960000000006
2019,11,아라동,58442.323699999935,152.61309999999997
2019,11,안덕면,344351.7941999999,6827.774399999986
2019,11,애월읍,618446.1735999999,14686.307600000042
2019,11,연동,1832562.626300001,7103.937199999997
2019,11,영천동,56011.0901,1776.8842000000009
2019,11,예래동,166125.4388000001,1116.7577999999944
2019,11,오라동,67973.93380000013,8587.704199999996
2019,11,외도동,28910.278699999886,18055.984999999993
2019,11,용담1동,29981.927999999894,422.7234000000018
2019,11,용담2동,970253.5436000004,21657.001799999995
2019,11,우도면,56492.05000000006,1360.2151999999917
2019,11,이도1동,47966.70389999995,325.8175000000004
2019,11,이도2동,77191.52880000012,328.2372000000006
2019,11,이호동,54917.756800000054,9372.593199999998
2019,11,일도1동,21397.4806,793.3562999999988
2019,11,일도2동,50150.59900000014,26.64670000000001
2019,11,정방동,88172.03370000022,429.98620000000017
2019,11,조천읍,128958.1155000002,1841.0828999999928
2019,11,중문동,147216.47429999989,3173.4524000000056
2019,11,중앙동,23583.47259999998,24.224300000000007
2019,11,천지동,46443.64759999989,386.3823
2019,11,추자면,47728.01959999995,2417.6364999999932
2019,11,표선면,111944.95200000027,5646.806899999988
2019,11,한경면,27674.838899999882,952.0322000000006
2019,11,한림읍,127176.18169999997,1985.2188999999935
2019,11,화북동,8320.917299999986,285.85009999999994
2019,11,효돈동,11354.952499999998,53.29349999999999
2019,12,건입동,162207.93130000008,1518.888399999998
2019,12,구좌읍,66043.42480000004,702.5113999999991
2019,12,남원읍,243519.84849999993,14530.057999999999
2019,12,노형동,682941.4112000003,2513.323899999993
2019,12,대륜동,147864.4794000002,1002.8988999999996
2019,12,대정읍,39387.32179999978,353.67800000000074
2019,12,대천동,48712.90189999993,324.60740000000044
2019,12,도두동,388543.9463000001,18317.611800000024
2019,12,동홍동,98760.91729999971,593.5044999999997
2019,12,봉개동,42568.98119999993,2420.05669999999
2019,12,삼도1동,74436.69880000001,155.0341000000001
2019,12,삼도2동,199999.65050000008,3030.5206999999964
2019,12,삼양동,27265.954100000003,546.2667999999992
2019,12,서홍동,507001.2257000005,9050.403299999989
2019,12,성산읍,210492.9360000002,5279.799099999998
2019,12,송산동,15306.895899999992,122.33360000000012
2019,12,아라동,56365.12289999992,419.0802000000014
2019,12,안덕면,370075.69800000044,6080.43180000001
2019,12,애월읍,643373.9545999999,14771.096100000052
2019,12,연동,1924208.9910999988,12123.319500000041
2019,12,영천동,41137.88049999983,2329.213299999997
2019,12,예래동,147547.10480000018,897.5227000000017
2019,12,오라동,74538.38550000018,8481.117799999982
2019,12,외도동,35530.18509999988,18392.706999999984
2019,12,용담1동,28032.565400000003,425.14120000000054
2019,12,용담2동,1069594.5733999994,24995.18379999997
2019,12,우도면,47208.473299999976,1759.9269999999976
2019,12,이도1동,47678.16969999995,366.9982000000003
2019,12,이도2동,86363.51109999999,559.584700000002
2019,12,이호동,62987.955300000176,8523.509699999984
2019,12,일도1동,22161.954700000013,730.3718000000007
2019,12,일도2동,56959.596400000075,152.61399999999998
2019,12,정방동,81896.26469999988,710.990099999999
2019,12,조천읍,152897.4845000001,1392.9206999999935
2019,12,중문동,149509.47700000013,2223.8351999999954
2019,12,중앙동,19234.95990000002,170.7813000000001
2019,12,천지동,40897.043999999994,155.03450000000004
2019,12,추자면,58076.85320000006,3014.7810999999933
2019,12,표선면,124325.93150000015,5526.893999999989
2019,12,한경면,30397.80919999993,354.8878000000006
2019,12,한림읍,118530.91070000014,3593.7501999999818
2019,12,화북동,11448.23419999997,66.61659999999998
2019,12,효돈동,6256.193900000008,107.79710000000016
2020,1,건입동,157952.8849000003,1130.0826999999947
2020,1,구좌읍,62401.12950000017,557.1658000000011
2020,1,남원읍,158398.04870000004,11166.441500000006
2020,1,노형동,653987.9220999999,3914.7305000000124
2020,1,대륜동,78250.39130000024,735.208499999997
2020,1,대정읍,45663.158599999966,651.6365000000008
2020,1,대천동,35074.61469999993,139.28920000000005
2020,1,도두동,361865.14049999975,14132.771200000032
2020,1,동홍동,62869.68220000012,391.2295000000006
2020,1,봉개동,28389.435400000024,2153.58359999999
2020,1,삼도1동,60870.90899999995,442.0947000000013
2020,1,삼도2동,171292.81900000008,2202.0281999999947
2020,1,삼양동,18225.935500000025,118.69760000000021
2020,1,서홍동,295385.11600000015,5638.335299999996
2020,1,성산읍,194113.36200000028,4624.517799999985
2020,1,송산동,17589.59969999999,150.19170000000017
2020,1,아라동,46545.75240000001,62.982699999999966
2020,1,안덕면,281184.7737000001,5020.597400000005
2020,1,애월읍,553392.1348000005,11133.737500000017
2020,1,연동,1846011.3267999992,8586.494699999992
2020,1,영천동,38896.56979999997,1678.7764999999945
2020,1,예래동,144794.96340000036,618.9378000000016
2020,1,오라동,77506.45140000021,7197.201999999991
2020,1,외도동,43889.45719999999,16747.842000000015
2020,1,용담1동,27243.454899999964,434.8291000000022
2020,1,용담2동,974514.2399000003,22451.580100000083
2020,1,우도면,41300.72409999989,1187.0083999999952
2020,1,이도1동,41304.33589999998,196.2166999999998
2020,1,이도2동,78377.76070000014,226.49669999999952
2020,1,이호동,58937.96160000018,6282.714299999986
2020,1,일도1동,23701.64700000003,513.559300000002
2020,1,일도2동,61938.86400000017,264.04209999999955
2020,1,정방동,72407.01260000025,251.93319999999977
2020,1,조천읍,144107.61289999998,1015.0100999999967
2020,1,중문동,133266.3407999998,1746.60539999999
2020,1,중앙동,19860.800700000033,69.03899999999999
2020,1,천지동,36458.13479999992,30.280100000000015
2020,1,추자면,28169.30080000001,2537.5479999999975
2020,1,표선면,85574.22670000029,4788.037100000005
2020,1,한경면,29727.3962999999,195.00570000000005
2020,1,한림읍,110955.98110000015,1802.3222999999894
2020,1,화북동,13526.440200000005,31.49130000000002
2020,1,효돈동,6430.098900000015,1.2112
2020,2,건입동,35302.45959999987,242.2419999999997
2020,2,구좌읍,24273.892800000016,145.34650000000002
2020,2,남원읍,70334.62519999985,7676.852799999984
2020,2,노형동,113618.37480000059,2181.443300000002
2020,2,대륜동,24760.164599999953,192.58369999999968
2020,2,대정읍,18370.096599999983,405.7599000000019
2020,2,대천동,12561.47429999993,106.58630000000012
2020,2,도두동,48218.86009999974,4201.7920000000295
2020,2,동홍동,36236.469599999866,522.0376000000032
2020,2,봉개동,14622.906799999988,2212.935099999991
2020,2,삼도1동,32364.359899999945,41.181200000000004
2020,2,삼도2동,54394.36599999997,2163.272899999993
2020,2,삼양동,5456.08859999997,79.93930000000003
2020,2,서홍동,105847.24329999999,5687.991999999991
2020,2,성산읍,57336.63179999969,3412.062900000006
2020,2,송산동,6452.323699999999,144.13290000000012
2020,2,아라동,20875.526199999968,156.24490000000003
