,year,month,emd_nm,em_g,BGD_cnt,DEU_cnt,FRA_cnt,KGZ_cnt,LKA_cnt,MMR_cnt,NPL_cnt,PHL_cnt,UKR_cnt,UZB_cnt,ETC_visit_pop_cnt,THA_visit_pop_cnt,배달_cnt,resd
389,2018,11,영천동,24418450,0.0,0.0,0.0,0.0,561.1086999999999,9609.341,27555.649,4478.5277,0.0,19713.77440000001,31078.193999999952,637.3746999999976,160,5030311.3050999995
390,2018,11,예래동,12548750,0.0,0.0,0.0,0.0,0.0,4364.3278,0.0,0.0,0.0,0.0,268746.60779999953,3425.423,155,7119572.857800002
391,2018,11,오라동,55900850,0.0,0.0,0.0,0.0,0.0,0.0,8151.3135,0.0,0.0,0.0,54102.00419999995,3614.142300000012,905,17295182.246199995
392,2018,11,외도동,94443250,0.0,0.0,0.0,4494.446300000001,0.0,2926.7135,10255.224400000005,14689.546300000002,0.0,2952.744,41710.20379999996,22263.45230000002,800,10336925.7472
393,2018,11,용담1동,38430500,0.0,0.0,0.0,0.0,0.0,0.0,1483.9998,0.0,0.0,0.0,21274.853899999973,275.96069999999924,535,7292664.597199999
394,2018,11,용담2동,64771150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.9251,0.0,0.0,963257.9784999988,37934.21849999998,1315,16696711.9098
395,2018,11,이도1동,49084700,0.0,0.0,0.0,0.0,0.0,0.0,4543.5307,7627.7602000000015,0.0,1465.6995000000002,57106.68669999996,667.639999999998,820,10881734.0043
396,2018,11,이도2동,228491250,0.0,0.0,2038.7681,0.0,0.0,0.0,0.0,2609.9323,0.0,0.0,95569.86899999986,1563.1640000000073,6258,56798422.23659998
397,2018,11,이호동,18173250,0.0,0.0,0.0,0.0,4480.2272,0.0,7978.3155,0.0,0.0,9120.9348,50197.61909999992,7641.323799999996,165,4292097.1422
398,2018,11,일도1동,20483900,0.0,0.0,0.0,0.0,0.0,0.0,4229.7293,1684.0079999999998,0.0,0.0,19127.975600000016,1354.8631000000044,395,2960032.7127
399,2018,11,일도2동,158478500,0.0,0.0,0.0,0.0,0.0,0.0,1403.8623999999995,10430.6863,0.0,0.0,77951.95929999977,183.3800999999997,3180,26902423.2298
400,2018,11,정방동,25079050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4346.771900000001,0.0,0.0,71638.72869999986,4223.028400000032,145,3961885.1668000007
401,2018,11,중문동,41720100,0.0,0.0,0.0,0.0,0.0,0.0,26800.6053,4079.316800000001,0.0,0.0,212325.4071000006,5107.865599999994,475,9581904.4301
402,2018,11,중앙동,43884250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29033.021599999927,1217.7756000000022,195,4851325.4309
403,2018,11,천지동,30431850,0.0,121.4394,0.0,0.0,0.0,0.0,318.5637,0.0,0.0,0.0,37867.650800000025,1755.4443000000156,140,1838850.9453
404,2018,11,표선면,14475350,0.0,0.0,0.0,0.0,24386.7608,9107.7581,33453.5403,16158.9419,0.0,7032.618,116542.6329999998,8018.762399999972,280,10620668.0223
405,2018,11,화북동,104840400,0.0,0.0,0.0,2688.7898000000005,11475.1097,4639.1199,45942.80340000002,32199.140500000005,0.0,25043.5698,24610.917300000023,822.5347999999972,1670,24501021.736299995
406,2018,11,효돈동,14706700,0.0,0.0,0.0,0.0,6037.7105,0.0,0.0,7228.047100000001,0.0,0.0,9384.179300000042,186.94049999999976,270,3594491.4231
407,2018,12,건입동,47652200,0.0,0.0,0.0,0.0,4727.467299999999,4690.3865,4701.7383,7213.973499999999,0.0,0.0,173317.52930000005,3696.360100000003,1372,9700749.254900001
408,2018,12,남원읍,48961900,0.0,0.0,539.8292,0.0,59436.9262,16984.733799999998,68828.3504,26316.302,0.0,0.0,123812.01079999996,11797.037799999973,535,14595329.010200001
409,2018,12,노형동,273200900,0.0,0.0,2583.2359,0.0,19081.5249,13346.909500000003,118143.2233,15793.331599999998,0.0,5633.176000000001,406948.7364000001,7311.354200000007,9472,56644809.3086
410,2018,12,대륜동,54002100,0.0,0.0,0.0,0.0,0.0,0.0,2563.528,8803.8632,0.0,1765.9410000000005,62196.2974,1251.0992000000044,820,15674477.714000002
411,2018,12,대정읍,52109450,0.0,2496.2283,0.0,0.0,83382.74839999998,5324.5317000000005,11560.9111,8213.9202,0.0,0.0,66843.6810000001,2992.477199999993,1025,16396164.1423
412,2018,12,대천동,47963050,0.0,0.0,0.0,0.0,0.0,0.0,20271.391300000003,0.0,0.0,0.0,30664.80200000001,671.3222,995,8268135.0011
413,2018,12,도두동,16824600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323177.5713999999,27550.843299999888,285,3240774.7384
414,2018,12,동홍동,109345600,0.0,0.0,0.0,0.0,0.0,0.0,5492.5727,18966.114300000005,0.0,7330.817000000001,75455.39109999995,1039.5328999999974,1486,18559305.222400002
415,2018,12,봉개동,15268450,0.0,0.0,0.0,0.0,6.8673,4740.4594,13984.0367,0.0,0.0,0.0,56527.02759999996,3627.192200000004,135,5723518.554400001
416,2018,12,삼도1동,73518900,0.0,0.0,0.0,0.0,0.0,0.0,2717.7626,2239.6819,0.0,8875.6128,39188.75159999997,596.0511999999995,1510,11326862.284400001
417,2018,12,삼도2동,43280150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180405.15400000007,7205.565499999989,1140,7946853.617999999
418,2018,12,삼양동,106564050,0.0,0.0,0.0,0.0,0.0,0.0,7472.819599999999,6693.080000000001,0.0,0.0,14272.591599999998,280.73340000000013,1623,18837763.3906
419,2018,12,서홍동,49404600,0.0,0.0,0.0,0.0,0.0,3033.321199999999,5067.564299999999,1270.608,0.0,0.0,180371.0881000001,3743.149399999989,740,5991832.3192
420,2018,12,성산읍,15630200,0.0,0.0,0.0,0.0,31762.8186,3684.389,10247.0744,5197.858799999999,0.0,0.0,198538.4151000002,11414.584399999978,430,15058473.460500002
421,2018,12,송산동,29534450,0.0,0.0,0.0,0.0,3388.2696000000005,0.0,0.0,0.0,0.0,0.0,20636.347099999984,1124.9743999999998,250,2520491.7811000003
422,2018,12,아라동,134846400,13469.221899999997,0.0,0.0,0.0,35208.7445,3705.0126,27209.18380000001,15155.3787,0.0,15695.546000000002,59678.15530000007,1192.1067000000046,3118,39302775.8529
423,2018,12,안덕면,10940800,0.0,0.0,4037.3167000000008,0.0,0.0,0.0,4227.900299999999,7311.737099999999,0.0,10800.3969,340992.09030000045,8664.176900000035,405,17279259.493899997
424,2018,12,애월읍,6749250,3857.9207,0.0,0.0,0.0,23891.825500000003,7523.260299999999,118963.48540000003,22175.5119,2550.2969000000003,0.0,424216.4821000006,21431.600999999984,1744,38870613.66990001
425,2018,12,연동,211932650,0.0,0.0,0.0,869.5769999999999,7509.5857,13806.1395,63199.0305,25499.3056,0.0,1897.9107,1703938.6848,17090.350399999985,10106,52986485.43839999
426,2018,12,영천동,25220700,0.0,0.0,0.0,0.0,156.6085,9874.601199999996,30372.4459,4615.7551,0.0,20257.4288,63451.63670000017,3222.361799999987,140,5698118.0056
427,2018,12,예래동,13406250,0.0,0.0,0.0,0.0,0.0,5905.3379,0.0,0.0,0.0,0.0,142897.92210000005,1780.025000000009,255,7615505.1049
428,2018,12,오라동,61793000,0.0,0.0,0.0,0.0,0.0,0.0,8910.5491,0.0,0.0,0.0,49490.945,3612.9532999999856,1310,18691949.2654
429,2018,12,외도동,101745450,0.0,0.0,0.0,5110.6473,0.0,2705.9834,10759.3376,9202.700800000002,0.0,0.0,35822.16709999999,27620.00619999994,1020,10543788.548
430,2018,12,용담1동,41677600,0.0,0.0,0.0,10.7819,0.0,0.0,0.0,0.0,0.0,0.0,21202.78279999998,362.1056999999996,640,7828744.306
431,2018,12,용담2동,70913350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922206.6740999988,49179.770700000125,1660,16722893.2675
432,2018,12,이도1동,49224550,0.0,0.0,0.0,0.0,0.0,0.0,8672.489200000002,6117.2538,0.0,1271.6253000000002,56927.07209999995,1279.582,1025,11327983.676099999
433,2018,12,이도2동,251434850,3367.7426,0.0,1511.2901000000002,0.0,0.0,0.0,0.0,2350.8553000000006,0.0,0.0,71780.56249999988,1244.9976000000045,7564,59415935.0914
434,2018,12,이호동,19062100,0.0,0.0,0.0,0.0,4755.704100000001,0.0,1977.2296,0.0,0.0,9225.7712,51569.72430000004,11432.89439999998,200,4435763.2631
435,2018,12,일도1동,21310550,0.0,0.0,0.0,0.0,0.0,0.0,3473.2957,1195.1014,0.0,0.0,18458.859700000005,1019.1925000000008,435,3134929.5801
436,2018,12,일도2동,175021800,0.0,0.0,0.0,0.0,190.03160000000003,0.0,1145.7597,11971.526700000002,0.0,0.0,72305.78560000009,400.75909999999885,3880,28944094.3171
437,2018,12,정방동,28103850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4051.6726,0.0,0.0,67016.14649999994,1362.9882000000043,185,4432811.659600001
438,2018,12,중문동,42034050,0.0,0.0,0.0,0.0,0.0,0.0,27368.470600000008,4476.745899999999,0.0,0.0,148690.61010000014,5120.383499999994,595,9702193.931599999
439,2018,12,중앙동,46756350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29985.94079999999,750.6590999999976,235,5241406.0887
440,2018,12,천지동,33451950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34125.6875,734.3847999999991,300,1881297.252
441,2018,12,표선면,14665050,0.0,0.0,0.0,0.0,23085.3443,11127.9796,28530.7354,17128.6613,0.0,5693.212099999999,115148.64759999988,10985.34389999996,385,10747919.777999999
442,2018,12,화북동,116152300,0.0,0.0,0.0,2346.3283,12007.009300000003,8431.078800000001,54986.81199999999,37778.634000000005,0.0,27188.854100000004,14355.771399999989,372.2768999999987,2150,25541071.3438
443,2018,12,효돈동,14628550,0.0,0.0,0.0,0.0,9968.0894,0.0,0.0,8031.709400000001,0.0,0.0,12805.98160000001,203.4308000000001,370,3923591.4114
444,2019,1,건입동,46571200,0.0,0.0,0.0,0.0,5515.416800000001,2714.1421,2936.9956000000006,7324.5293,0.0,0.0,144461.95599999986,1589.7636000000095,1311,9909294.0035
445,2019,1,남원읍,45272000,0.0,0.0,2223.9419,0.0,56211.471,13476.242700000004,65429.5973,26343.3537,0.0,0.0,133529.94429999992,11513.779900000036,695,15574767.779
446,2019,1,노형동,260492900,537.0463,0.0,1111.0042,3082.460500000001,9865.1783,6336.5011,67355.62269999999,10314.996,0.0,8405.9909,444422.72219999984,5479.372499999981,10058,56514472.32980001
447,2019,1,대륜동,52272200,0.0,0.0,0.0,0.0,1952.2075,0.0,0.0,5809.5597,0.0,0.0,58089.99609999976,785.465700000005,755,16532925.290099999
448,2019,1,대정읍,59920500,0.0,3672.1992999999993,0.0,0.0,60427.18530000001,6542.4357,9853.5478,6940.941599999999,0.0,0.0,47905.946400000175,2257.836500000004,955,17175602.963000003
449,2019,1,대천동,45113300,0.0,0.0,0.0,0.0,0.0,0.0,14891.070999999998,0.0,0.0,0.0,26868.70880000012,176.80240000000006,1135,8682760.6126
450,2019,1,도두동,15314350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344696.05590000027,19694.43440000002,295,3583943.5033000004
451,2019,1,동홍동,83674100,0.0,0.0,0.0,0.0,0.0,0.0,5087.5108,16952.6517,0.0,9687.6589,64189.607100000045,336.2143000000003,1673,18998410.732700005
452,2019,1,봉개동,15822450,0.0,0.0,0.0,0.0,1025.4165,6726.781,5539.7592,0.0,0.0,0.0,49383.115099999945,2562.166600000004,130,5782979.4059
453,2019,1,삼도1동,70912250,0.0,0.0,0.0,0.0,0.0,0.0,2572.2390000000005,1351.1924,0.0,8428.2057,44835.03790000016,320.27320000000043,1616,11482983.6886
454,2019,1,삼도2동,40432400,0.0,0.0,0.0,0.0,0.0,533.0298999999999,0.0,3404.883300000001,0.0,0.0,189530.01100000023,3804.118500000001,1495,7959863.8618
455,2019,1,삼양동,102886400,0.0,0.0,0.0,0.0,0.0,0.0,10410.797,7086.769299999999,0.0,0.0,16827.71520000005,197.09119999999973,1907,19193626.145099998
456,2019,1,서홍동,40390200,0.0,0.0,0.0,0.0,0.0,3337.7171,8948.828,506.0712,0.0,0.0,173771.765,3554.856199999991,720,6387072.387600002
457,2019,1,성산읍,40014154,0.0,0.0,0.0,0.0,27910.8587,5644.939100000001,5985.2412,4660.9334,0.0,0.0,219177.2773000002,6927.111599999983,440,16106767.103900004
458,2019,1,송산동,28136200,0.0,0.0,0.0,0.0,2400.2436,0.0,0.0,0.0,0.0,0.0,12700.80169999999,288.3907999999997,165,2707298.9843000006
459,2019,1,아라동,131907350,17309.774100000002,0.0,0.0,0.0,35973.058300000004,3380.3804,26042.3537,15773.992899999996,0.0,11830.6691,47390.38870000011,755.0332000000026,2885,37047071.4254
460,2019,1,안덕면,19138700,0.0,0.0,4074.808,0.0,0.0,0.0,4914.7487,7368.617600000001,294.6541,9938.5454,177426.2906999999,6211.220099999995,335,18902144.5216
461,2019,1,애월읍,6324700,4036.0156,0.0,0.0,0.0,17411.4453,8643.9774,110312.2979,23436.2508,2749.6101000000003,0.0,446834.6966999997,18188.73040000008,1611,40309928.36039999
462,2019,1,연동,203753650,2067.3866000000003,0.0,0.0,0.0,2367.6199,8044.187500000001,55320.1516,19670.1965,0.0,1559.6915,1686374.1359,11678.987400000044,10789,53083954.819900006
463,2019,1,영천동,17198200,0.0,0.0,0.0,0.0,0.0,7567.745199999999,20526.996,4360.1785,0.0,20550.9992,75908.52479999996,3979.4688999999926,160,5992973.659099999
464,2019,1,예래동,13382150,0.0,0.0,0.0,0.0,0.0,6407.1403,0.0,0.0,0.0,505.2747999999999,148263.0149,675.3265000000029,240,8153668.286400001
465,2019,1,오라동,60950700,0.0,0.0,0.0,0.0,0.0,0.0,7381.3228,0.0,0.0,0.0,44960.23260000014,3314.293700000003,1356,19584934.3466
466,2019,1,외도동,97317450,0.0,0.0,0.0,5186.600600000001,0.0,2928.7761,9549.0361,11679.4035,0.0,0.0,36174.17300000001,21429.11010000009,1215,10792708.185
467,2019,1,용담1동,39537950,0.0,0.0,0.0,0.0,0.0,0.0,601.2483,0.0,0.0,0.0,18198.931500000035,121.73270000000008,535,7908420.126999999
468,2019,1,용담2동,68830800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000698.8727999988,35594.903,1672,17669531.8415
469,2019,1,이도1동,49807950,0.0,0.0,0.0,0.0,0.0,0.0,7199.9342,8595.868400000001,0.0,0.0,59836.31279999989,426.0638000000001,1025,11386171.598999998
470,2019,1,이도2동,244881100,2663.7085,0.0,0.0,0.0,0.0,0.0,0.0,1761.3231000000003,0.0,0.0,79822.76190000003,447.8028000000016,7610,60628894.21830001
471,2019,1,이호동,19278750,0.0,0.0,0.0,0.0,4443.409800000001,0.0,166.1399,0.0,0.0,3231.454100000001,56346.37709999982,9029.878299999984,275,4624027.7974000005
472,2019,1,일도1동,21091100,0.0,0.0,0.0,0.0,0.0,0.0,1958.0964,0.0,0.0,0.0,23025.775000000056,836.1841000000024,440,3137477.8105
473,2019,1,일도2동,167320100,0.0,0.0,0.0,0.0,127.2623,0.0,2205.9623,11110.1931,0.0,0.0,86954.76039999994,121.73250000000016,4145,29581479.572300002
474,2019,1,정방동,18802750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4489.2844,0.0,0.0,64333.18739999999,1084.0008000000068,155,5131618.6584
475,2019,1,중문동,43175000,0.0,0.0,0.0,0.0,0.0,0.0,27226.793,3932.658600000001,0.0,0.0,126384.85349999995,2425.944600000009,800,10019318.8037
476,2019,1,중앙동,42683800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25819.420200000142,407.2252000000014,160,5532158.0109
477,2019,1,천지동,23783950,0.0,0.0,0.0,0.0,0.0,0.0,1082.5875,0.0,0.0,0.0,35301.44350000003,737.6423000000029,245,2121167.6664
478,2019,1,표선면,20991050,0.0,0.0,0.0,0.0,20912.337300000003,7910.802,29179.4746,13617.1068,0.0,5352.7464,101714.31240000004,6435.840999999993,365,10884200.340699999
479,2019,1,화북동,110709600,0.0,0.0,0.0,1905.3497,12276.3986,5507.3549,46926.2009,34908.8134,0.0,26241.2094,10293.975600000018,23.1872,2139,25327635.5851
480,2019,1,효돈동,12324350,0.0,0.0,0.0,0.0,8494.549200000001,0.0,0.0,7335.822,0.0,0.0,10535.976999999992,147.81810000000007,340,3974364.1381
481,2019,2,건입동,46934900,0.0,0.0,0.0,0.0,4634.8776,2433.5729,7005.3822,8671.4701,0.0,0.0,179005.64750000017,3870.137600000018,1387,8974644.4813
482,2019,2,남원읍,27809150,0.0,0.0,2311.7076000000006,0.0,58670.27290000001,9876.7692,56053.45659999999,21765.394199999995,0.0,0.0,104683.22710000016,8482.804199999984,750,13519000.8034
483,2019,2,노형동,251290500,0.0,0.0,4.4131,0.0,13808.5303,7291.767499999998,70876.1366,16642.656300000002,0.0,4715.928000000001,567587.8706,4151.399200000021,10330,50586407.37299999
484,2019,2,대륜동,41752800,0.0,0.0,0.0,0.0,888.5018000000001,0.0,3403.8101,5298.4697,0.0,0.0,69534.41679999993,961.9091999999956,675,14617833.687699998
485,2019,2,대정읍,64507450,0.0,1457.306,0.0,0.0,69047.1833,4946.5287,8497.892100000001,6803.639799999999,0.0,0.0,54185.30240000007,1728.3436000000104,755,15442393.3446
486,2019,2,대천동,36020500,0.0,0.0,0.0,0.0,0.0,0.0,7863.6501,0.0,0.0,0.0,24178.542400000057,303.76079999999973,1456,7604935.2287
487,2019,2,도두동,14416750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453604.5948999996,17165.317499999983,245,3357774.0677000005
488,2019,2,동홍동,57549400,0.0,0.0,0.0,0.0,0.0,0.0,11319.510200000002,15347.3505,0.0,8675.1316,74837.30890000018,867.6870999999975,1602,16931093.4634
489,2019,2,봉개동,15840150,0.0,0.0,0.0,0.0,0.0,6835.9476,5743.272900000001,0.0,0.0,0.0,45016.90220000019,2198.0469000000094,95,5073939.580600001
490,2019,2,삼도1동,69023300,0.0,0.0,0.0,0.0,0.0,0.0,2336.9838,864.5201000000001,0.0,7647.609500000001,45322.84410000012,417.671099999998,1528,10575828.5294
491,2019,2,삼도2동,40530650,0.0,0.0,0.0,0.0,0.0,232.40450000000004,0.0,2922.4478,0.0,0.0,195637.66680000015,3688.7275000000186,1181,7236467.4807
492,2019,2,삼양동,100438200,0.0,0.0,0.0,0.0,849.9210999999998,0.0,6706.7884,6637.8125,0.0,0.0,17871.47850000008,144.8489,2088,17235100.659900002
493,2019,2,서홍동,23934350,0.0,0.0,0.0,0.0,0.0,3970.422499999999,8460.582,486.9397,0.0,0.0,124094.23059999994,4353.904800000014,555,5637443.203699999
494,2019,2,성산읍,46043704,0.0,0.0,0.0,0.0,20585.3019,5248.731799999999,8755.2414,4173.9432,0.0,0.0,235552.84900000025,6460.548399999974,435,14699889.6425
495,2019,2,송산동,16820600,0.0,0.0,0.0,0.0,1873.3395,0.0,0.0,0.0,0.0,0.0,13572.44769999999,154.6929999999999,170,2338152.7668
496,2019,2,아라동,125788600,14783.3471,0.0,0.0,0.0,30795.730199999995,2916.527600000001,9978.624499999998,15990.459900000003,0.0,8410.1727,68326.89240000014,210.94499999999968,3245,32500292.400900003
497,2019,2,안덕면,21553400,0.0,0.0,3564.078700000001,0.0,0.0,0.0,2953.3789,5514.408799999998,0.0,8990.458299999998,228109.99259999976,4760.329299999983,310,17065491.0729
498,2019,2,애월읍,5733100,4881.5193,0.0,0.0,0.0,13511.636500000004,6846.334099999999,85922.0937,21289.182600000004,2765.2735,2046.4863,473506.26000000007,15363.84109999999,1663,35581809.7832
499,2019,2,연동,191881450,3247.623,0.0,0.0,0.0,2298.6540999999997,3451.8583,91510.4332,14824.261699999995,5771.4773000000005,1385.4833,1948657.260100001,7340.891000000006,11332,46900878.2758
500,2019,2,영천동,26749050,0.0,0.0,0.0,0.0,351.45520000000005,2734.5077,20242.7722,3962.077999999999,0.0,20686.4342,57007.25120000013,3684.506000000008,160,5071423.673199999
501,2019,2,예래동,12034200,0.0,0.0,0.0,0.0,0.0,5819.5394,0.0,0.0,0.0,7.2784,235354.54269999976,631.4286999999975,255,7505780.9797
502,2019,2,오라동,58486400,0.0,0.0,0.0,0.0,0.0,0.0,6940.260099999998,0.0,0.0,0.0,53872.49619999995,2493.370400000011,1261,18072707.128799997
503,2019,2,외도동,93201100,0.0,0.0,0.0,4408.9804,0.0,2264.3116,8688.726299999998,8410.7353,0.0,0.0,53880.36089999998,17297.514500000012,1290,10045432.763999999
504,2019,2,용담1동,38227350,0.0,0.0,0.0,0.0,0.0,0.0,1021.8828,0.0,0.0,0.0,24516.705200000077,364.231699999999,670,7226135.636099999
505,2019,2,용담2동,66050350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976683.1471000002,30508.318200000005,1725,16697724.755
506,2019,2,이도1동,43017550,0.0,0.0,0.0,0.0,0.0,0.0,6585.192,7945.357000000001,0.0,0.0,68733.99110000006,316.4174999999988,960,10375823.933000002
507,2019,2,이도2동,231621700,2416.5244,0.0,1730.8480999999997,0.0,0.0,0.0,0.0,2707.6083,0.0,0.0,87808.50209999995,1181.2920000000086,7353,54321069.678399995
508,2019,2,이호동,18806000,0.0,0.0,0.0,0.0,3472.278,0.0,0.0,0.0,0.0,2904.7571000000003,72510.27580000012,9041.1068,180,4181099.4241999993
509,2019,2,일도1동,19539750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23241.751700000077,720.0256999999982,395,2934049.7766000004
510,2019,2,일도2동,164367100,0.0,0.0,0.0,0.0,30.867800000000003,0.0,625.4331000000002,8453.6654,0.0,194.5851,68063.94560000005,184.2252999999997,4262,26870013.4819
511,2019,2,정방동,12873000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5710.7854,0.0,0.0,81035.80460000012,502.0490999999979,215,4282290.049500001
512,2019,2,중문동,36592800,0.0,0.0,0.0,0.0,0.0,0.0,19027.711899999995,3116.6262,0.0,0.0,114056.21689999996,2272.5808000000134,760,8936738.2426
513,2019,2,중앙동,30231600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26949.301000000025,302.3544999999994,90,4809564.0773
514,2019,2,천지동,12016050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43743.25490000013,504.86169999999817,170,1698253.6789
515,2019,2,표선면,14571100,0.0,0.0,0.0,0.0,24747.872300000003,6812.7496,32168.7061,13269.546300000002,0.0,4818.0611,82669.14899999998,5356.601199999993,380,9822090.6033
516,2019,2,화북동,108215250,0.0,0.0,0.0,0.0,13260.426699999996,4946.467700000001,34464.47020000001,32254.308400000005,0.0,23055.7538,10536.080999999998,90.00320000000008,2142,22825400.9501
517,2019,2,효돈동,11880900,0.0,0.0,0.0,0.0,6540.077,0.0,0.0,6592.240599999998,0.0,0.0,6385.66859999996,12.6567,405,3499010.3469000007
518,2019,3,건입동,43272850,0.0,0.0,0.0,0.0,5324.6524,1846.1477000000004,6657.7419,7475.740799999999,0.0,0.0,168371.14319999985,2684.7540999999983,1463,9645662.3446
519,2019,3,남원읍,17810750,0.0,0.0,3807.4857,6236.8885,65297.79010000002,11855.205499999998,51987.3012,20977.2209,0.0,0.0,100510.13619999986,11513.448499999982,796,13908833.655900002
520,2019,3,노형동,249789350,0.0,0.0,0.0,0.0,16964.7886,15201.209899999998,70961.7721,19854.0525,0.0,7976.7266,496966.1515,3047.7630999999647,12105,56368662.9706
521,2019,3,대륜동,35447200,0.0,0.0,0.0,0.0,610.4290000000002,0.0,0.0,0.0,0.0,0.0,79295.30189999977,751.7233000000008,908,15859652.081500001
522,2019,3,대정읍,74448950,0.0,2203.1624,0.0,0.0,69325.78490000001,5587.406300000001,14605.460600000004,7678.021,0.0,0.0,73280.53979999981,1214.5588000000068,852,16988908.463200003
523,2019,3,대천동,29641700,0.0,2948.6143,0.0,0.0,0.0,3360.9281,7963.8022999999985,0.0,0.0,0.0,59296.1955999998,432.5809999999988,1619,8166679.763499999
524,2019,3,도두동,15020400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0773999999999,0.0,0.0,389573.7748999994,16066.1897,325,3510515.388699999
525,2019,3,동홍동,34358750,0.0,0.0,0.0,0.0,0.0,0.0,11880.8797,10540.701199999998,0.0,1984.8029000000004,51826.00149999984,623.1559000000013,1822,18124778.410699997
526,2019,3,봉개동,15534700,0.0,0.0,0.0,0.0,0.0,6666.0072,4888.2734,0.0,0.0,0.0,66372.10419999981,4573.917400000014,155,6352611.005500001
527,2019,3,삼도1동,67585050,0.0,0.0,0.0,0.0,0.0,0.0,130.32999999999998,30.347700000000003,0.0,10256.932899999998,54743.62379999973,438.6339999999996,1851,11129713.1307
528,2019,3,삼도2동,40510300,0.0,0.0,0.0,0.0,0.0,610.8457999999998,1367.0139000000004,2962.9066,0.0,0.0,204371.18449999997,3385.0587999999752,1382,7780353.1312
529,2019,3,삼양동,98265650,0.0,0.0,0.0,0.0,1286.1623000000002,0.0,9777.2888,5408.0691,0.0,0.0,26022.82179999985,179.98749999999978,2565,18014419.077099994
530,2019,3,서홍동,14023750,0.0,0.0,0.0,0.0,0.0,56.0966,10864.853099999998,564.8158,0.0,0.0,248906.89990000016,7394.807500000001,803,6060183.9038
531,2019,3,성산읍,50507700,0.0,0.0,0.0,0.0,26219.723100000003,898.0227999999998,8553.413399999998,4466.1473,0.0,0.0,252523.5365,5587.318199999953,766,15480028.839299997
532,2019,3,송산동,9738800,0.0,0.0,0.0,0.0,1866.0031,0.0,0.0,905.3724,0.0,0.0,14628.874400000068,273.7649999999998,320,2415126.4362999992
533,2019,3,아라동,125495000,18603.954500000003,0.0,0.0,0.0,33422.81469999999,3116.9643,21331.6754,13941.9311,0.0,4782.936,86595.86619999981,595.9360000000016,3322,41827228.7058
534,2019,3,안덕면,24666050,0.0,0.0,3525.2195,0.0,0.0,0.0,4838.990100000001,8327.9018,0.0,9074.6274,240221.2592999997,5520.765199999982,430,18709425.4801
535,2019,3,애월읍,6057700,5656.431700000001,0.0,0.0,0.0,10862.445,7531.471500000001,93721.0401,20217.951700000005,1772.0402,4461.6144,543090.2071000002,18298.69680000001,1994,40204239.1678
536,2019,3,연동,192251450,3817.6095,0.0,0.0,0.0,2945.3888000000006,3406.3429,72579.89800000002,11691.0102,5464.6785,0.0,1814672.8275000013,6013.856099999991,13295,51134054.11890001
537,2019,3,영천동,27313750,0.0,0.0,0.0,0.0,947.8176,5145.4402,23639.021499999995,4368.857399999999,0.0,19150.325,48036.44969999991,6270.988600000023,200,5835223.505700001
538,2019,3,예래동,10722200,0.0,0.0,0.0,0.0,0.0,6204.1631,0.0,1847.2411,0.0,0.0,187357.7820999997,680.6360999999997,295,7211877.5037
539,2019,3,오라동,59515150,0.0,0.0,0.0,0.0,0.0,0.0,5279.692,0.0,0.0,0.0,60531.41509999979,2531.9870999999957,1367,19241925.9157
540,2019,3,외도동,93075950,0.0,0.0,0.0,4550.632,0.0,2547.0066000000006,9312.2129,6211.713099999999,0.0,0.0,34281.766099999935,17044.805400000027,1614,10415163.1488
541,2019,3,용담1동,37816350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25529.742299999907,349.3888999999987,776,7773987.8018000005
542,2019,3,용담2동,65200500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931304.2655999998,25596.69959999996,2354,17288116.691800002
543,2019,3,이도1동,45641600,0.0,0.0,0.0,0.0,0.0,0.0,5984.2268,8326.694300000001,0.0,0.0,57971.74239999985,558.1196,1444,12003351.886700002
